imbalance_lookback,imbalance_threshold,adverse_selection_threshold,favorable_fill_threshold,spread_target_ticks,max_hold_bars,atr_multiplier_stop,sharpe_ratio,total_return,max_drawdown,win_rate,profit_factor,num_trades,consistency_score,success
3,0.1,0.6,0.5,4,25,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.6,0.5,4,20,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.1,0.7,0.5,4,25,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.6,0.5,4,15,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.5,0.5,4,25,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.7,0.5,4,25,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.1,0.5,0.5,4,20,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.5,0.5,4,15,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.5,0.5,4,20,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.1,0.5,0.5,4,15,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.15,0.6,0.5,4,25,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
3,0.1,0.7,0.5,4,15,1.25,0.4056190561049057,0.44999999999999996,0.41197200575768106,92.85714285714286,2.3866666666666667,14,83.3520132703318,True
5,0.2,0.6,0.4,3,25,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.5,0.4,3,25,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.6,0.4,3,20,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.7,0.4,3,25,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.7,0.4,3,15,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.7,0.4,3,20,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.5,0.4,3,20,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.6,0.4,3,15,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.2,0.5,0.4,3,15,1.0,0.3995621864588307,0.4,0.3332172875118118,93.75,2.5737704918032787,16,87.98299192319463,True
5,0.1,0.7,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.7,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.5,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.5,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.5,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.6,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.6,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.7,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.7,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.6,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.5,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.5,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.7,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.6,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.6,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.15,0.5,0.5,4,15,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.7,0.5,4,20,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
5,0.1,0.6,0.5,4,25,1.25,0.38857408865038645,0.43,0.4122584811006805,92.85714285714286,2.3333333333333335,14,82.47255977755967,True
7,0.2,0.7,0.4,4,15,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.5,0.4,4,15,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.7,0.4,4,25,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.6,0.4,4,25,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.7,0.4,4,20,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.5,0.4,4,25,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.5,0.4,4,20,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.6,0.4,4,15,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
7,0.2,0.6,0.4,4,20,1.25,0.3645849991822538,0.44,0.41221753166128633,92.85714285714286,2.36,14,79.8927708660507,True
5,0.2,0.6,0.4,4,20,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.6,0.4,4,25,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.7,0.4,4,25,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.5,0.4,4,25,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.5,0.4,4,20,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.5,0.4,4,15,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.7,0.4,4,15,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.7,0.4,4,20,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
5,0.2,0.6,0.4,4,15,1.25,0.36458119355962354,0.44,0.41221753166128633,92.85714285714286,2.36,14,80.92757268932151,True
3,0.2,0.5,0.4,4,15,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.5,0.4,4,20,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.7,0.4,4,25,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.6,0.4,4,25,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.5,0.4,4,25,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.6,0.4,4,20,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.7,0.4,4,20,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.7,0.4,4,15,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
3,0.2,0.6,0.4,4,15,1.0,0.3543701167437105,0.33,0.34312994181709683,90.9090909090909,2.262295081967213,11,87.30801492211783,True
7,0.2,0.6,0.4,3,25,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.6,0.4,3,20,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.6,0.4,3,15,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.5,0.4,3,25,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.5,0.4,3,20,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.5,0.4,3,15,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.7,0.4,3,15,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.7,0.4,3,20,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
7,0.2,0.7,0.4,3,25,1.0,0.35123616744715347,0.35000000000000003,0.3332172875118118,93.33333333333333,2.3934426229508197,15,84.52423436109483,True
5,0.2,0.6,0.5,3,20,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.6,0.5,3,15,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.7,0.5,3,15,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.7,0.5,3,20,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.7,0.5,3,25,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.6,0.5,3,25,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.5,0.5,3,20,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.5,0.5,3,15,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.5,0.5,3,25,1.0,0.34909095656168027,0.31,0.3335158544477077,92.85714285714286,2.2459016393442623,14,87.47097265574341,True
5,0.2,0.6,0.5,4,25,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.5,0.5,4,20,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.6,0.5,4,20,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.6,0.5,4,15,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.7,0.5,4,25,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.5,0.5,4,25,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.5,0.5,4,15,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.7,0.5,4,15,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.2,0.7,0.5,4,20,1.25,0.3360363291555156,0.37,0.41250434869042296,92.3076923076923,2.16,13,82.40774730486308,True
5,0.15,0.5,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.6,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.6,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.5,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.7,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.5,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.6,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.6,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.6,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.6,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.7,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.7,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.5,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.15,0.7,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.7,0.5,3,20,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.5,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.7,0.5,3,25,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
5,0.1,0.5,0.5,3,15,1.25,0.32103773599640184,0.33999999999999997,0.40280471430702675,93.75,2.12,16,84.34497313109566,True
3,0.1,0.6,0.4,4,25,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.7,0.4,4,25,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.7,0.4,4,20,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.7,0.4,4,15,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.6,0.4,4,20,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.6,0.4,4,15,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.5,0.4,4,25,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.5,0.4,4,15,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
3,0.1,0.5,0.4,4,20,1.25,0.3047034307173126,0.6,0.9928377377130155,88.57142857142857,1.5827067669172932,35,80.92467830571495,True
5,0.2,0.7,0.4,3,25,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.6,0.4,3,20,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.7,0.4,3,20,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.5,0.4,3,20,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.7,0.4,3,15,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.6,0.4,3,15,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.6,0.4,3,25,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.5,0.4,3,25,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
5,0.2,0.5,0.4,3,15,1.25,0.2874651793191319,0.33,0.4028447804247277,93.75,2.0933333333333333,16,86.12136155302211,True
3,0.2,0.6,0.5,4,25,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.7,0.5,4,15,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.5,0.5,4,20,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.6,0.5,4,20,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.5,0.5,4,15,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.7,0.5,4,20,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.7,0.5,4,25,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.6,0.5,4,15,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
3,0.2,0.5,0.5,4,25,1.0,0.2817926454843685,0.26,0.34336899726300074,90.0,2.0163934426229506,10,87.63860640919074,True
7,0.2,0.7,0.5,4,15,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.5,0.5,4,25,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.5,0.5,4,15,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.6,0.5,4,15,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.7,0.5,4,25,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.5,0.5,4,20,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.6,0.5,4,20,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.6,0.5,4,25,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
7,0.2,0.7,0.5,4,20,1.0,0.2816617931623568,0.26,0.3435399551904406,90.0,2.0163934426229506,10,84.40102515167673,True
3,0.15,0.6,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.6,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.6,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.6,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.7,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.5,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.5,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.6,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.7,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.5,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.6,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.7,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.5,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.5,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.7,0.5,3,25,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.1,0.7,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.5,0.5,3,15,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
3,0.15,0.7,0.5,3,20,1.25,0.2568111872585268,0.27,0.4026445295024109,93.33333333333333,1.92,15,83.50752757114402,True
7,0.2,0.6,0.4,3,15,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.7,0.4,3,15,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.7,0.4,3,25,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.6,0.4,3,20,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.7,0.4,3,20,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.6,0.4,3,25,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.5,0.4,3,15,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.5,0.4,3,20,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
7,0.2,0.5,0.4,3,25,1.25,0.24488725969093506,0.27999999999999997,0.4028447804247277,93.33333333333333,1.9466666666666668,15,82.30222959862476,True
3,0.2,0.5,0.4,4,15,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.6,0.4,4,20,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.5,0.4,4,25,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.6,0.4,4,25,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.6,0.4,4,15,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.7,0.4,4,20,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.7,0.4,4,15,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.7,0.4,4,25,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
3,0.2,0.5,0.4,4,20,1.25,0.23839201066000826,0.26,0.41275050972201505,90.9090909090909,1.84,11,85.11518213039952,True
5,0.2,0.5,0.5,3,20,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.7,0.5,3,15,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.7,0.5,3,20,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.5,0.5,3,15,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.7,0.5,3,25,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.6,0.5,3,15,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.6,0.5,3,20,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.6,0.5,3,25,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
5,0.2,0.5,0.5,3,25,1.25,0.22845144335722126,0.24,0.40320573448155705,92.85714285714286,1.8266666666666667,14,85.20692312055745,True
3,0.2,0.7,0.4,3,20,1.0,0.22830594517663527,0.2,0.3335158544477077,91.66666666666666,1.8524590163934427,12,87.36060763075496,True
3,0.2,0.6,0.4,3,25,1.0,0.22830594517663527,0.2,0.3335158544477077,91.66666666666666,1.8524590163934427,12,87.36060763075496,True
